ThicknessIdx,SampleID,SNR_total_median_dB,SNR_total_mean_dB,SNR_excess_median_dB,BuriedFraction,NoiseFloor_RMS_V,N_Events,Thickness
2,70,1.46943650716062,1.58968946368797,-3.95209424982849,0,0.00156547481530966,16,4 mm
2,71,1.2371998328444,1.51972400081266,-4.82251717673152,0,0.00156088834399746,8,4 mm
2,72,1.49550867962453,1.55621731326023,-3.51420466457801,0.0588235294117647,0.00156637498249074,17,4 mm
2,73,1.37490803165795,1.48330817658271,-4.28953130392922,0,0.00156604261185238,19,4 mm
2,74,1.39322896523453,1.4781651944025,-4.222396636026,0,0.00156378182609512,17,4 mm
2,75,1.72392699629018,1.72243020844879,-3.12223617340999,0,0.00156503928466232,14,4 mm
2,76,1.80463812432113,1.78009197235397,-2.8808005658049,0,0.00156543102236365,12,4 mm
2,77,1.56886433423743,1.55704092929695,-3.6139683638032,0,0.00156679926498461,19,4 mm
2,78,1.57139363916863,1.51182834284727,-3.60563166655033,0,0.00156321956273397,13,4 mm
2,79,1.44288916808432,1.47664769774101,-4.04411289283289,0,0.00156675344167156,11,4 mm
2,80,1.61137995358485,1.59488557971755,-3.47529056037298,0,0.00156595895926961,13,4 mm
2,81,1.61243892947531,1.52988341532486,-3.47187520975092,0,0.00156267667731885,17,4 mm
2,82,1.48844550078447,1.44272616360241,-3.88505630245107,0,0.00156378322035573,17,4 mm
2,83,1.53784268236838,1.51402917746278,-3.71713665402811,0,0.00156461667313007,11,4 mm
2,84,1.34234090448056,1.3862654814605,-4.41077239728144,0,0.00156555639256719,20,4 mm
2,85,1.48410153766588,1.4972497980046,-3.90007408224368,0,0.00156498222423727,14,4 mm
2,86,1.5172559153904,1.5544264684574,-3.78904440401975,0,0.00156482123658402,12,4 mm
2,87,1.55938898995075,1.61938495762889,-3.64551321886284,0,0.0015619966773892,14,4 mm
2,88,1.52606881706862,1.63691616525231,-3.75674689120384,0,0.00156213602766971,11,4 mm
2,89,1.41047619495439,1.45310747231236,-4.16416370561244,0,0.00156243312908613,16,4 mm
2,90,1.37978394346626,1.498812968088,-4.27159032088181,0,0.00156442671175784,17,4 mm
2,91,1.5011789986162,1.497841588436,-3.84132961676338,0,0.00156610362160021,9,4 mm
2,92,1.56675977573496,1.55162007670402,-3.62219287905626,0,0.00156344739461122,12,4 mm
2,93,1.34766799356325,1.33009262287666,-4.39076903604736,0,0.00156409876263044,17,4 mm
2,94,1.42497242159693,1.42979712522976,-4.11305621207641,0,0.00155943363345925,16,4 mm
2,95,1.38883279932998,1.4343162591751,-4.23843716269001,0,0.00156017458253126,15,4 mm
2,96,1.48097717191958,1.49904444618321,-3.91084866046076,0,0.00156043928721449,12,4 mm
2,97,1.58587913871539,1.50562716111994,-3.55810014247195,0,0.00155976419726476,13,4 mm
2,98,1.23930687007699,1.36854608664066,-4.81167568443131,0,0.00156668856100322,17,4 mm
2,99,1.35352600542311,1.36425975030674,-4.37215744283296,0,0.00156549171243801,16,4 mm
2,100,1.38410615672886,1.44679127918073,-4.25702381842544,0,0.00156494254872411,14,4 mm
2,101,1.35846615996712,1.33849582742783,-4.35566480306244,0,0.00156551631181805,20,4 mm
2,102,1.52073303431078,1.50098105665411,-3.77478181794785,0,0.00156920413733048,17,4 mm
2,103,1.55701305485244,1.56804998202346,-3.65753682533136,0,0.00156079768237072,18,4 mm
2,104,1.87892605944968,1.88728437780474,-2.66584244278721,0,0.00156276731308568,14,4 mm
2,105,1.48560421313494,1.54564801052537,-3.89485601237583,0,0.00156279074732391,13,4 mm
2,106,1.59078870049917,1.6131720097945,-3.5425012246988,0,0.00156423980501557,10,4 mm
2,107,1.56586726236153,1.66576027411614,-3.62386129835615,0,0.00156167459914056,19,4 mm
2,108,1.74760412782106,1.67787927335199,-3.05479113491421,0,0.00156441618440744,10,4 mm
2,109,1.58097182819272,1.63398139720176,-3.57449335059259,0,0.00156255882434488,18,4 mm
2,110,1.49726921131468,1.43915578715104,-3.85562402404198,0,0.00156878312896692,18,4 mm
2,111,1.56326199930519,1.56983287526109,-3.63247370901664,0,0.00156085503476288,13,4 mm
2,112,1.69400021434618,1.63292495423645,-3.21421162418801,0,0.00156582455841647,15,4 mm
2,113,1.81821329289455,1.80930229310081,-2.84061723333585,0,0.00156323280067373,11,4 mm
2,114,1.5042721938851,1.5655565423009,-3.83075452837394,0,0.00156333919799165,15,4 mm
2,115,1.76918338470417,1.79611548718658,-2.98553467795634,0,0.00155861440406717,9,4 mm
2,116,1.56191543659364,1.56618727509653,-3.6369341727727,0,0.00156420067365476,14,4 mm
2,117,1.59597502701825,1.59168153968103,-3.52518463595335,0,0.00156403746605286,19,4 mm
2,118,1.5407292425597,1.6060970106534,-3.70746414436304,0,0.0015667974623598,15,4 mm
2,119,1.59543878220437,1.54425316431644,-3.52887556082371,0,0.00156593194185578,16,4 mm
2,120,1.41248939907522,1.46650087234396,-4.15262183732079,0,0.00156376543725967,15,4 mm
2,121,1.62816638628446,1.56480475868489,-3.42185081387838,0,0.00156570997130169,16,4 mm
2,122,1.60709590970358,1.60289396852449,-3.48912617237467,0,0.00156565811946691,15,4 mm
2,123,1.40176901236131,1.41585696693001,-4.19182529242109,0,0.00156410781210223,14,4 mm
2,124,1.52805386373052,1.51239949459048,-3.75005087180753,0,0.00156282042705481,17,4 mm
2,125,1.28342254518561,1.37364966666213,-4.63679908314318,0,0.00156237903110308,18,4 mm
2,126,1.52726179289081,1.44627006260623,-3.75272237944737,0,0.00156297969475561,18,4 mm
2,127,1.58774962561622,1.55285403250054,-3.55952390267858,0,0.00156676587473895,16,4 mm
2,128,1.51279315215233,1.48075324949056,-3.80184624016052,0,0.00156718878975002,10,4 mm
2,129,1.60894404529014,1.58449251055084,-3.48605372271658,0,0.00156265207485059,18,4 mm
2,130,1.4949753557171,1.47248208127061,-3.86365878748659,0,0.00156501044579825,14,4 mm
2,131,1.52585684225846,1.66646488111194,-3.75746236049842,0,0.0015634935394279,11,4 mm
2,132,1.44406610916771,1.30844065983397,-4.03995085849306,0,0.00156160260344522,15,4 mm
2,133,1.46918985906142,1.41665979895269,-3.95177962209857,0,0.00156824841386002,13,4 mm
2,134,1.64236769823763,1.64623448541546,-3.24567538757825,0.0714285714285714,0.00156822037520898,14,4 mm
2,135,1.42760428311477,1.39424761757585,-4.09842682266592,0,0.00156470865497119,15,4 mm
2,136,1.43218551622428,1.42535822283078,-4.08344575645076,0,0.00156292300037718,12,4 mm
2,137,1.71006793842358,1.78281121767661,-3.16504207957267,0,0.00156635377707861,10,4 mm
2,138,1.53144951670703,1.50114344021538,-3.73861335970392,0,0.00156415243302327,15,4 mm
2,139,1.76145511562404,1.78748928247058,-3.01279283092674,0,0.00156643492708178,16,4 mm
2,140,1.63946551795413,1.70111742505346,-3.38533055409302,0,0.00156266170309883,15,4 mm
2,141,1.58359399247109,1.68192467303847,-3.56557445644188,0,0.00156261816455576,17,4 mm
2,142,1.39467192560506,1.44838332687969,-4.21714098760724,0,0.00156077152546962,15,4 mm
2,143,1.56506919284408,1.62284641833485,-3.62671678061577,0,0.00157068031261158,16,4 mm
2,144,1.50646875682928,1.53117920897192,-3.82325591135808,0,0.00156102180962837,17,4 mm
2,145,1.57352454141434,1.5946336717333,-3.59861676121573,0,0.00156213072702409,17,4 mm
2,146,1.43006182083822,1.42290788782708,-4.08997728638521,0,0.00156213810870665,16,4 mm
2,147,1.58909830763639,1.60657987747174,-3.54798060845734,0,0.00156151746531285,12,4 mm
2,148,1.56632148633054,1.64334170850564,-3.62360228189928,0,0.00155915367535083,16,4 mm
2,149,1.20049166129832,1.23100124219091,-4.97018776449483,0,0.00155525668811864,15,4 mm
2,150,1.42151688557122,1.46509002760943,-4.12267138551611,0,0.00156013255676391,18,4 mm
2,151,1.66228176698589,1.53778543567602,-3.31317786225159,0,0.00156437208338765,15,4 mm
2,152,1.4578159512906,1.46016975852728,-3.994923159176,0,0.00156583790099554,10,4 mm
2,153,1.45724138578452,1.4152609018334,-3.99856364488201,0,0.00156063380393083,14,4 mm
2,154,1.31592986985421,1.44974233256759,-4.51094958466314,0,0.00156350445495581,17,4 mm
2,155,1.50059985734552,1.47010114706931,-3.84331162527919,0,0.00155860013677284,13,4 mm
2,156,1.64832138673767,1.68456316022097,-3.35740400513577,0,0.00156757419856294,12,4 mm
2,157,1.56140863051575,1.55345150760667,-3.63861697496202,0,0.00156489480741064,16,4 mm
2,158,1.50525887401364,1.46824572560459,-3.82779637468596,0,0.0015652471858491,18,4 mm
2,159,1.7163637625934,1.7001417008455,-3.14611730693411,0,0.00156449494931913,14,4 mm
2,160,1.68561737442639,1.71143235530626,-3.24130971475619,0,0.00155984079100403,14,4 mm
2,161,1.41961538047614,1.26500669082473,-4.04237092104137,0.0714285714285714,0.00156653282073787,14,4 mm
2,162,1.63380561056884,1.58752639511769,-3.4033568697363,0,0.00156504981510369,15,4 mm
2,163,1.34476590708453,1.42234448118668,-4.4016571648349,0,0.00155986602881391,13,4 mm
2,164,1.36755226870343,1.41802603586018,-4.3166995515471,0,0.00156011802773034,17,4 mm
2,165,1.53367907999652,1.60104196103184,-3.73111517797206,0,0.00156280064365626,14,4 mm
2,166,1.56986092220763,1.49557167294794,-3.61068223619653,0,0.00155813549654051,17,4 mm
2,167,1.61711039311393,1.65511547360519,-3.45683184142732,0,0.00155762725083435,10,4 mm
2,168,1.69012592504328,1.74383634030773,-3.22621821534514,0,0.00155877674041389,11,4 mm
2,169,1.58138781396359,1.54074809624351,-3.57281085047612,0,0.00156092384019864,8,4 mm
2,170,1.54686156074019,1.4848029710914,-3.68696549081683,0,0.00156342693975581,15,4 mm
2,171,1.44563507656535,1.51297046237529,-4.03595459411842,0,0.00155961487707694,16,4 mm
2,172,1.34402988882733,1.3332007161733,-4.40531758150375,0,0.00156830313787495,18,4 mm
2,173,1.51193418532097,1.48992132114795,-3.80542981155301,0,0.00156409129314875,12,4 mm
2,174,1.48452948199103,1.5048560667084,-3.93593376415841,0,0.00156147819859,14,4 mm
2,175,1.37264422687431,1.4047256764906,-4.29787939271048,0,0.00155921128293274,17,4 mm
2,176,1.50047459553787,1.60692912406094,-3.84374039587849,0,0.00155626642692947,17,4 mm
2,177,1.52417742587696,1.60802725004298,-3.76411960478414,0,0.00156535909401704,14,4 mm
2,178,1.62484989069566,1.61377172849672,-3.43198544148427,0,0.00156070864464555,9,4 mm
2,179,1.503415210052,1.51483537392875,-3.83368258079211,0,0.00156327727476261,19,4 mm
2,180,1.54842919179093,1.49806100881312,-3.68173619205186,0,0.00156394983809512,17,4 mm
2,181,1.73385626141275,1.72506249540131,-3.09197993466392,0,0.00156335922794502,11,4 mm
2,182,1.58444115762139,1.59041464948404,-3.56280248545818,0,0.00156519134679647,13,4 mm
2,183,1.54915116303127,1.5643710597594,-3.67936209431771,0,0.00156904446798365,16,4 mm
2,184,1.53180770644345,1.65948148645219,-3.73740810989646,0,0.00156426869826635,13,4 mm
2,185,1.4476818691292,1.55907181917115,-4.02721481956143,0,0.00156344197973404,16,4 mm
2,186,1.53611414143858,1.49203803746838,-3.72293602797851,0,0.00156414722777506,15,4 mm
2,187,1.4468192413228,1.46890651560984,-4.03022607168317,0,0.00156423453739995,15,4 mm
2,188,1.64718997935453,1.56473504425377,-3.36081128304903,0,0.00156127026524105,9,4 mm
2,189,1.44313260412714,1.52501829226782,-4.04460665942449,0,0.00156297729027508,16,4 mm
2,190,1.78668516691877,1.81197819583058,-2.93503005471934,0,0.00156414814334469,10,4 mm
2,191,1.40634168517321,1.38970665400587,-4.17480513542502,0,0.00155969727136817,15,4 mm
2,192,1.56394999967547,1.62377944575572,-3.63020583027741,0,0.0015375545614217,16,4 mm
2,193,1.44481976011237,1.51652441619477,-4.03870857441305,0,0.00156587111648319,16,4 mm
2,194,1.70284755191112,1.87090786264799,-3.18687727178323,0,0.00155999406985002,13,4 mm
2,195,1.34885527040706,1.46418449515243,-4.38632069869298,0,0.00155536010779286,18,4 mm
2,196,1.6066951903115,1.56206554909456,-3.49151607582691,0,0.00157112401024769,16,4 mm
2,197,1.29912058353623,1.3160497396011,-4.57560813200887,0,0.00155925725853689,15,4 mm
2,198,1.43390629058714,1.31866481113019,-4.07597384056939,0,0.00155657273210856,17,4 mm
2,199,1.36695613021386,1.58180843070855,-4.31890680851506,0,0.00155223579526993,13,4 mm
2,200,1.24291781786823,1.33854990579708,-4.7972056568726,0,0.00155482881908627,12,4 mm
3,1,0.419248612904025,0.476191378326309,-9.31259483713763,0.0588235294117647,0.0017036666615668,17,6 mm
3,2,0.788573461718197,0.886397242280306,-6.40647672676522,0.1,0.00169313119928772,10,6 mm
3,3,0.473822506976307,0.443060556327007,-9.38886323177439,0,0.00169732759774203,8,6 mm
3,4,0.402986345392818,0.587342348493599,-8.98047459469338,0.117647058823529,0.00169245511276519,17,6 mm
3,5,0.558929015259658,0.549821792331113,-8.6587341669475,0,0.00168914424353686,8,6 mm
3,6,0.433176617158192,0.512360427262998,-9.79280464284282,0,0.00169204292669421,15,6 mm
3,7,0.693047245972395,0.638344435733749,-5.68684824738023,0.333333333333333,0.00169563931679051,6,6 mm
3,8,0.32985219737891,0.66711484170263,-10.9871852572404,0.0666666666666667,0.00169336637068036,15,6 mm
3,9,0.747347999786799,0.846179797723338,-7.05542342141255,0.117647058823529,0.00169332109679371,17,6 mm
3,10,0.552577050393504,0.730714761794126,-8.6768681489095,0,0.00169881118208109,14,6 mm
3,11,0.478214096976876,0.666215661119361,-6.99170250599228,0.214285714285714,0.00170017410085989,14,6 mm
3,12,0.259034191397963,0.360127062852444,-12.1173154000621,0,0.00171095877158939,14,6 mm
3,13,0.578424522030075,0.538029459530974,-8.24102637459356,0.111111111111111,0.00170760361536002,18,6 mm
3,14,0.573915494476936,0.672677353234484,-8.42453840754808,0.0588235294117647,0.00170430348353121,17,6 mm
3,15,0.241715977135497,0.358957214209491,-11.0217147305084,0.222222222222222,0.00169940780257357,18,6 mm
3,16,0.746198069281742,0.853168607590558,-7.09955922865186,0.0666666666666667,0.00169799466011326,15,6 mm
3,17,0.348206729009075,0.4646798883273,-9.48420577948106,0.214285714285714,0.00169838594434752,14,6 mm
3,18,0.281837057022044,0.626387701413215,-10.0529436284997,0.142857142857143,0.0016973464718322,14,6 mm
3,19,0.511270680816897,0.759934411053164,-9.03319130009478,0,0.00169803430947794,17,6 mm
3,20,0.40006513568128,0.697078373197838,-9.44598511247275,0.142857142857143,0.00169561568158774,7,6 mm
3,21,NaN,NaN,NaN,NaN,0.00169841508785863,0,6 mm
3,22,0.54649363420472,0.636431354741861,-8.72588026915481,0,0.0016984080347896,17,6 mm
3,23,0.430282782408902,0.560525235430842,-9.20630930045185,0.0666666666666667,0.00170691234023517,15,6 mm
3,24,0.547452719425114,0.614480214375021,-8.77112485484666,0,0.0016994444907064,16,6 mm
3,25,0.387473711371772,0.499970629441861,-8.52108949398494,0.117647058823529,0.00169166764007864,17,6 mm
3,26,0.408655598284646,0.369500230338051,-8.99803837252432,0.214285714285714,0.00170174805795382,14,6 mm
3,27,0.480190099335105,0.69996751110457,-8.61600117002054,0.0714285714285714,0.00169674445574369,14,6 mm
3,28,0.43297296709211,0.503336520987847,-9.67821960003446,0.0588235294117647,0.00170345465779921,17,6 mm
3,29,NaN,NaN,NaN,NaN,0.00170140301703044,0,6 mm
3,30,0.482022160655309,0.635819326213294,-9.23458216367358,0.0666666666666667,0.0016992158431565,15,6 mm
3,31,0.260587927160494,0.510929898282378,-12.0751472869873,0.1,0.00169897865647598,10,6 mm
3,32,0.535616924986384,0.999774072084033,-8.01151499647263,0.0909090909090909,0.00170202955380594,11,6 mm
3,33,0.332721727656444,0.655304105136973,-10.5566381217053,0.125,0.00170201428058367,16,6 mm
3,34,0.745344643688341,0.851319273024514,-7.27627085482287,0,0.00169614803596817,9,6 mm
3,35,0.510038604403525,0.652643343916023,-9.0443154479754,0,0.00169746411564939,12,6 mm
3,36,0.494197234650497,0.898984870160548,-8.95473992582509,0.0588235294117647,0.00169485497194213,17,6 mm
3,37,0.664541830748135,0.547450348115622,-7.78225016032053,0.1,0.00170040066251136,10,6 mm
3,38,0.22713469377619,0.179529321643517,-11.8353845430389,0.166666666666667,0.00169985875706942,6,6 mm
3,39,0.69904799558362,0.674886816931483,-7.34553120723672,0.2,0.00169378679153568,10,6 mm
3,40,0.299219740164495,0.335560166161734,-10.5863873163486,0.0769230769230769,0.00169167184069275,13,6 mm
3,41,0.638662589812217,0.572550224350948,-7.97781346222282,0.0666666666666667,0.00169442518689287,15,6 mm
3,42,0.451736534455308,0.575371296903766,-9.65608035034925,0,0.0017004310866359,8,6 mm
3,43,0.376378541977405,0.380690784615333,-10.0778960108044,0.0769230769230769,0.00169901853906322,13,6 mm
3,44,0.623120715277678,0.656719834169939,-8.11683630724706,0,0.00169832502111079,13,6 mm
3,45,0.451660292224608,0.530356978776818,-9.60193686271173,0,0.00169851772793513,15,6 mm
3,46,0.42689748515649,0.482809529872468,-9.85941010361531,0,0.00169729184390466,13,6 mm
3,47,0.59411108450102,0.702484926884458,-8.2721086850491,0.0909090909090909,0.00169420656009062,11,6 mm
3,48,0.336684991058938,0.371721008840218,-10.6990488826701,0.0769230769230769,0.00168893966739851,13,6 mm
3,49,0.479428413581236,0.645484994734485,-8.98523735739729,0.153846153846154,0.00169609013381666,13,6 mm
3,50,0.557704530626127,0.514768041177633,-8.5545426871897,0.142857142857143,0.00169665721362642,14,6 mm
3,51,0.563214880388333,0.528831399269661,-7.56102324922271,0.230769230769231,0.00169574050613487,13,6 mm
3,52,0.484980955907439,0.41139160011135,-9.27584942162941,0,0.00169678362536747,9,6 mm
3,53,NaN,NaN,NaN,NaN,0.00169886060680345,0,6 mm
3,54,0.551378711643816,0.634582214567962,-8.64162374990399,0.0769230769230769,0.00169191747000973,13,6 mm
3,55,0.550753268880271,0.933665949874008,-8.83323756200343,0,0.00169416931788801,8,6 mm
3,56,0.482781961733431,0.587147081758067,-9.57390228003702,0,0.00169067012280047,12,6 mm
3,57,0.328651097145411,0.540006384662252,-10.506518381266,0.0666666666666667,0.0016911679780079,15,6 mm
3,58,0.483741666112005,0.673496619408967,-9.20734046679699,0.0714285714285714,0.00169597477707721,14,6 mm
3,59,0.412269789567158,0.438262758545603,-10.3835536421134,0,0.00169177849367029,10,6 mm
3,60,0.590573315877182,0.675698224318395,-8.22590623715474,0.0666666666666667,0.00169224428420909,15,6 mm
3,61,0.632348694880938,0.533449295305398,-6.88308641925234,0.272727272727273,0.00169620321300204,11,6 mm
3,62,0.751385186573621,0.803265686825938,-7.23810894584735,0,0.00169216307849877,9,6 mm
3,63,0.372465181429096,0.437449757464239,-10.3107274108883,0.214285714285714,0.00168891028639391,14,6 mm
3,64,0.37622766037608,0.313705890714277,-9.39902173119679,0.2,0.0016923477645158,10,6 mm
3,65,0.476663649587808,0.404753782487274,-9.35643683102557,0,0.00167821356718411,14,6 mm
3,66,0.498399793793641,0.754815289036246,-9.00591595451787,0.0909090909090909,0.00168374176645205,11,6 mm
3,67,0.587621389747005,0.615695594888202,-7.86830345171799,0.1,0.00169066645775213,10,6 mm
3,68,NaN,NaN,NaN,NaN,0.00169371099085169,0,6 mm
3,69,0.535943388416237,0.469656870533775,-8.71927695215479,0.1,0.00168806099113172,10,6 mm
3,70,0.478745887947016,0.463055671337282,-9.33522087826016,0,0.00169081417325009,15,6 mm
3,71,0.556216014997843,0.84066526947783,-8.64886300719546,0,0.00169231895942226,8,6 mm
3,72,NaN,NaN,NaN,NaN,0.00169333161017297,0,6 mm
3,73,0.403584406627932,0.36980192828085,-10.0099003475267,0.117647058823529,0.00169082243379729,17,6 mm
3,74,0.347418360104734,0.402527248777832,-10.220952948102,0.181818181818182,0.00169492562130512,11,6 mm
3,75,0.370110625793234,0.446971663589333,-10.4115743570641,0.125,0.00169270545373644,16,6 mm
3,76,0.149690665254104,0.265543781599526,-10.1553806087773,0.333333333333333,0.00169443169312489,9,6 mm
3,77,0.530728105558902,0.482371965670497,-8.86121706566213,0,0.00168898327895264,18,6 mm
3,78,0.642288485883469,0.707213322578702,-7.97544032594898,0,0.00169112268482155,13,6 mm
3,79,0.361471809756245,0.342489698931566,-9.42684717782201,0.2,0.00169011044741555,15,6 mm
3,80,0.349136805597589,0.360875939713132,-10.1541537068627,0.0588235294117647,0.00168836864444166,17,6 mm
3,81,0.258491432651527,0.322681642780049,-10.5636439542392,0.176470588235294,0.00169591794990917,17,6 mm
3,82,0.428124342232513,0.501073997827341,-9.65300749325788,0.0909090909090909,0.00169812245787831,11,6 mm
3,83,0.409025052559216,0.427427979622011,-9.59423537281907,0.142857142857143,0.00168741570537686,14,6 mm
3,84,0.330461043557977,0.453902380601,-8.0920886292404,0.307692307692308,0.00168588949662268,13,6 mm
3,85,0.184660306941974,0.312063881576526,-11.5450551583038,0.166666666666667,0.00168631296042965,6,6 mm
3,86,0.472424831155178,0.349507345645445,-8.39300637618649,0.25,0.00168631240247135,8,6 mm
3,87,0.380220609222463,0.390183606798014,-10.1657694559222,0.0909090909090909,0.00168992252650935,11,6 mm
3,88,0.42295012447686,0.421031020014087,-9.81688642782061,0.0666666666666667,0.00168544959151061,15,6 mm
3,89,0.484648536200077,0.698723846735717,-8.62262830662357,0.125,0.0016802714236283,16,6 mm
3,90,0.642271089092634,0.592506618199568,-7.97556687167463,0,0.00168446858287577,11,6 mm
3,91,NaN,NaN,NaN,NaN,0.00168317225893224,0,6 mm
3,92,0.562795471123842,0.521659340499174,-8.58990103836235,0,0.00168332191482121,9,6 mm
3,93,0.425571865270261,0.421336260004339,-9.51248280170937,0.111111111111111,0.00168102824286292,18,6 mm
3,94,0.372498564417219,0.410048121270679,-10.4790166472128,0,0.00168094495822936,7,6 mm
3,95,0.446464109673585,0.340533717677885,-9.40915998471734,0.1,0.00168741746336388,10,6 mm
3,96,0.281858500796706,0.335588458258208,-11.4807718514669,0.111111111111111,0.00168906430435758,9,6 mm
3,97,0.486782759122033,0.486655163157796,-9.27219926400607,0,0.00168771513290358,10,6 mm
3,98,0.188460921271735,0.211296080937012,-11.927890360753,0.2,0.00168870109106282,10,6 mm
3,99,0.470964082932948,0.523050005831323,-9.42484452589339,0,0.0016882672999791,12,6 mm
3,100,0.572157527774532,0.56360540987365,-8.04660770439851,0.125,0.00169101494131552,16,6 mm
3,101,NaN,NaN,NaN,NaN,0.00169672623725794,0,6 mm
3,102,0.37876587065493,0.347483175551633,-9.56446666357147,0.166666666666667,0.00169059797839484,12,6 mm
3,103,0.309008701812446,0.435724791960681,-10.8847189799017,0.0714285714285714,0.00168511056758368,14,6 mm
3,104,0.130518109112019,0.400620864997993,-11.5426175222292,0.307692307692308,0.00169377370722751,13,6 mm
3,105,0.501144981210245,0.466850374329575,-9.10612176084334,0.0769230769230769,0.00169586772279999,13,6 mm
3,106,0.291770854396484,0.393874172327632,-10.4815483218954,0.111111111111111,0.00169474509653477,18,6 mm
3,107,0.552679045474967,0.513442346492363,-8.31250033283558,0.0909090909090909,0.001689256973376,11,6 mm
3,108,0.476784465538039,0.427005447744504,-9.35537505661309,0,0.00169042358426328,12,6 mm
3,109,0.268339067488129,0.329640698790114,-9.66728195719432,0.25,0.00169103328799343,8,6 mm
3,110,0.437674367531826,0.505577105525757,-9.74565712077382,0,0.00169213202458639,13,6 mm
3,111,0.487752404971264,0.41225574510818,-9.06657988452918,0.0833333333333333,0.0016933169809313,12,6 mm
3,112,0.485149226697589,0.654146610056389,-8.45597663372084,0.166666666666667,0.00169043140885424,12,6 mm
3,113,0.43984789549247,0.519028892880411,-9.49787288725448,0.0833333333333333,0.00169108763964235,12,6 mm
3,114,0.421298798411933,0.468679847272384,-9.93038353305331,0,0.00168893379881497,10,6 mm
3,115,0.349045462683411,0.464565917900889,-9.56345755695397,0.0833333333333333,0.0016847951072407,12,6 mm
3,116,0.482540795185542,0.431555005208227,-8.34654981998467,0.222222222222222,0.00168728771847917,9,6 mm
3,117,NaN,NaN,NaN,NaN,0.00169192510338095,0,6 mm
3,118,0.586433027156284,0.572756851803491,-8.3991434403048,0,0.00168817891638142,7,6 mm
3,119,NaN,NaN,NaN,NaN,0.00169308364691844,0,6 mm
3,120,0.398367939394832,0.419043459576755,-10.0071946016382,0.142857142857143,0.00169186222916052,14,6 mm
3,121,0.434985161683144,0.519734274967076,-8.51925418955003,0.176470588235294,0.00168992336440987,17,6 mm
3,122,0.279560477227372,0.463646562776414,-11.6853532171488,0.153846153846154,0.00169084216643444,13,6 mm
3,123,0.424415688965196,0.441798811645457,-9.88599293596804,0,0.00168653977372372,13,6 mm
3,124,0.422393962635464,0.426983200516649,-9.56496875633909,0.0769230769230769,0.00168428613878548,13,6 mm
3,125,0.454775913280524,0.449109462759474,-9.4626436549594,0.0666666666666667,0.00169196487516416,15,6 mm
3,126,NaN,NaN,NaN,NaN,0.00169180419075272,0,6 mm
3,127,0.310808160709581,0.266345050842228,-11.2852482479838,0.153846153846154,0.0016857206612896,13,6 mm
3,128,0.451073607338998,0.51431415693719,-8.70542302056216,0.0909090909090909,0.0016881862535847,11,6 mm
3,129,0.385093956378773,0.405616163524618,-10.3131503019218,0.0588235294117647,0.00169293026037675,17,6 mm
3,130,0.284643295394051,0.312679219119095,-11.6917345742974,0,0.00169062362831173,11,6 mm
3,131,NaN,NaN,NaN,NaN,0.00169469775133819,0,6 mm
3,132,0.398729641544523,0.366762897188425,-9.41644436765163,0.2,0.00169019266884714,15,6 mm
3,133,0.28079976306978,0.126188027526856,-10.5197722933418,0.4,0.00169777058195275,5,6 mm
3,134,0.504458471186741,0.563985697306434,-8.97383057902094,0.133333333333333,0.00168241660270582,15,6 mm
3,135,0.462164778700685,0.444402947935877,-8.76635503720778,0.1,0.00168967468740159,10,6 mm
3,136,0.397365948310733,0.367186451914209,-9.04692707846378,0.166666666666667,0.0016965379927682,12,6 mm
3,137,0.38021586095097,0.451490568690741,-9.64597370002981,0.142857142857143,0.00169055319693553,14,6 mm
3,138,0.637564536876816,0.692940448115677,-8.0099201273374,0,0.00169519784365599,11,6 mm
3,139,0.324510720450944,0.359283800515295,-10.0838614733933,0.117647058823529,0.0016915652075422,17,6 mm
3,140,0.530832632614158,0.711754882298591,-8.17118197637548,0.0833333333333333,0.00169860724173206,12,6 mm
3,141,0.384171010523582,0.476375387960852,-9.71748343323442,0.111111111111111,0.00169361736933427,18,6 mm
3,142,NaN,NaN,NaN,NaN,0.00169203413551649,0,6 mm
3,143,0.462649028661348,0.492223354094491,-8.5555385680404,0.142857142857143,0.00168974607776168,7,6 mm
3,144,0.468503796800367,0.464422147088144,-9.12800908884719,0.0833333333333333,0.00169445252835269,12,6 mm
3,145,0.483474551257858,0.642045807129796,-9.2901280533089,0,0.00169640195003596,14,6 mm
3,146,0.651972919154883,0.657707455643115,-7.93636091479439,0,0.00169342048828553,8,6 mm
3,147,0.33278449570812,0.482999341393358,-10.9932412831644,0,0.0016946644439224,8,6 mm
3,148,0.527246252379824,0.541728294858457,-8.944541340274,0,0.00168752509215369,18,6 mm
3,149,0.264318927728451,0.467183237019459,-11.3895412758471,0.0714285714285714,0.00168976827589646,14,6 mm
3,150,0.370459215831356,0.534911277907584,-10.053673640229,0.0666666666666667,0.00168339654743877,15,6 mm
3,151,0.334629946142079,0.41624055024717,-10.9638058369168,0,0.00168710645734494,11,6 mm
3,152,0.39064686214394,0.44527222202186,-10.2632122705344,0,0.00168430826004228,15,6 mm
3,153,NaN,NaN,NaN,NaN,0.00169095828694084,0,6 mm
3,154,0.331713080606137,0.490038339902203,-9.15595460855923,0.166666666666667,0.00168756191343758,12,6 mm
3,155,0.364170159632013,0.412620468256806,-10.352480119985,0.0714285714285714,0.00169414230940453,14,6 mm
